UserId,ItemId
2210,1681 231 698 2726 1197 2299 1770 1956 2940 2474 2351 2541 2024 1348 457 3092 2179 3031 697 1648 117 938 987 2455 2754 1812 2971 1034 2463 1755 2652 1156 2470 1949 1059 2030 783 1693 1106 2547 756 976 981 2392 1754 1443 2007 706 1352 2616 
2211,954 231 2811 2115 91 1154 2474 319 358 1299 3210 2631 714 2196 1054 243 1975 335 1129 458 2959 2887 2129 655 2305 905 1895 1002 2193 2406 2550 1268 1861 2306 1432 2957 1797 2316 3150 751 692 629 1240 119 394 2885 2889 1596 2362 2217 
2212,1975 2841 1317 319 1896 1054 825 231 2115 2350 1006 505 2431 458 710 2889 714 1224 2930 3210 1002 751 2297 2262 1299 2474 1268 239 2652 1596 770 1855 1200 2970 2855 1240 2885 346 2959 2550 1386 706 2413 1533 155 2127 629 2089 2320 2944 
2213,2464 1200 2320 2022 697 1770 275 333 3078 2940 465 1455 1956 457 2470 1949 1034 2299 2547 706 1023 2350 2885 1197 417 1013 1681 259 2039 3178 2855 307 2351 2108 1793 3248 702 663 770 2726 2179 3032 1194 756 767 517 2031 1835 1348 2944 
2214,2724 266 3236 1697 1237 2850 307 2638 1568 1034 1386 431 1956 2958 3247 770 2498 748 2514 1770 2365 2299 2824 971 969 3089 2435 1575 526 1348 958 2111 3130 1144 2022 2270 1198 77 525 2516 2312 259 2460 1377 183 1336 1999 2171 1389 3032 
2215,2537 1185 1868 1200 465 1386 1455 706 1784 2039 1474 2547 496 2885 333 1770 2470 505 454 471 1949 2455 2024 2726 2320 1195 1218 3032 783 2380 2661 976 2855 964 2299 3178 1197 2645 698 294 485 457 307 3209 84 1048 2823 1260 3142 2652 
2216,2464 865 1465 702 2022 1193 2885 750 1956 2547 1023 231 756 1868 1200 3229 2470 968 496 2403 1474 505 1198 427 1417 2193 898 2351 1197 465 945 1770 1034 2814 2380 2549 2320 719 1681 2805 2013 987 2810 273 2651 1268 1455 1218 2706 2724 
2217,1455 865 719 968 2024 1185 1793 417 1200 2547 3178 2814 3078 496 1949 2039 1386 663 2013 1681 637 465 18 3127 1693 2971 3248 976 1860 1786 662 1013 3032 3110 2117 2455 2030 1023 988 226 2862 1761 2823 756 485 1875 1770 2031 3015 2845 
2218,2971 637 490 3162 1195 2472 2555 3220 426 988 1295 115 719 1567 3040 1132 501 2726 1307 1414 2087 1422 1119 471 1113 515 2117 454 2065 3223 3187 443 1365 1298 371 2942 3186 2976 1681 2525 869 2750 2182 2295 1349 571 13 3046 2885 465 
2219,490 335 1224 905 2428 2855 1129 1137 2164 734 2147 243 1185 1156 2196 2413 2115 1498 1054 2649 814 553 714 2225 1614 1558 712 1991 751 2866 1195 2934 692 825 1755 405 1560 358 1470 2351 1200 2113 1722 288 239 319 755 2937 1909 1984 
2220,865 1722 2537 2350 275 2470 1681 1455 100 1386 2966 505 1268 2688 2902 2022 501 1197 2885 655 2117 2652 2474 1056 2661 964 988 1119 1239 2006 2455 2977 2937 465 3092 1365 490 2115 1325 3241 3040 714 2007 2875 2466 3145 2217 3031 2295 842 
2221,1575 231 981 698 181 1325 294 719 92 1185 865 1722 1681 2115 2007 1804 2320 266 1755 2392 1347 489 146 0 98 2380 714 475 2299 2099 2754 1455 1598 2470 2958 1034 2070 2514 1318 1618 2275 2928 1696 2339 147 2350 2671 2985 2525 2474 
2222,2006 2958 454 2838 908 786 100 1325 115 486 2398 1612 1130 2799 655 1365 1195 1614 170 2521 3186 1572 964 2146 497 1915 1115 292 3237 1812 3051 2173 1292 423 275 2275 1591 2428 12 2464 2338 392 814 2291 295 2537 803 3209 1797 545 
2223,2811 2115 1154 3241 2887 825 335 2546 2841 2631 1299 1002 2297 1975 319 1797 1531 358 3142 2196 613 1895 1015 2129 1269 243 1006 2889 2305 25 239 2385 2970 2930 2885 2225 539 1686 2866 2413 2810 1450 1336 829 629 155 2362 2805 1964 1432 
2224,2470 2022 2977 981 3241 714 457 1573 3142 1200 706 2127 1871 1106 2971 1942 277 471 1722 1681 676 1317 637 987 905 1673 1896 2652 2805 2841 1054 358 458 3092 1348 1922 3181 3118 266 2631 405 3031 2306 1455 1362 319 337 2541 702 1307 
2225,333 968 1949 2039 2024 2299 1023 1835 1034 2706 2144 3032 719 865 2180 1417 898 494 1455 2222 3013 226 2108 750 273 3078 2030 84 3127 2455 1889 663 1193 2403 2831 756 1677 1307 417 2007 1405 2034 1424 3139 88 3109 1197 770 2818 2100 
2226,417 1922 3202 72 296 1560 2786 1942 1770 2684 1573 1551 1389 2795 402 1031 1828 3205 1365 2455 2133 1505 1082 2431 2706 1317 103 2952 1357 814 837 380 3164 491 2994 1468 1324 2398 1156 2450 1303 2804 1386 360 938 3127 908 99 2365 905 
2227,505 358 1474 856 905 676 1975 2977 1896 1325 2392 458 1054 938 2855 1861 2887 1154 2297 2196 319 2113 2431 2546 2115 155 714 1006 539 2970 1224 1938 471 335 1002 275 1614 745 2779 2474 847 2631 825 2940 2164 167 443 2031 613 2537 
2228,865 2320 2724 981 294 1956 266 1923 1237 3248 639 1722 1870 1575 799 2007 2179 230 2977 2878 2770 1835 3022 2022 2623 1637 1197 1880 3118 1198 1193 1030 2403 2460 1826 221 117 2823 2541 697 1059 2525 1922 1023 329 716 2536 992 427 234 
2229,830 1189 465 2351 259 122 2411 2022 2652 2885 2855 1194 2350 2086 1200 1575 3158 2537 655 505 682 2568 2444 128 471 3241 2088 2127 1868 2940 2002 1517 422 1195 863 2470 2726 1920 231 2962 3023 2107 275 1531 2312 1770 2309 1006 457 1281 
2230,1684 1715 1818 2320 2726 2651 1135 2470 2754 2878 100 2022 1659 2750 2283 1513 1456 92 1369 762 3118 2661 2117 1770 2295 2527 1116 2899 522 3220 1262 2030 964 573 2855 2339 1056 1803 741 783 2885 1099 1132 2324 1386 1861 2198 490 486 3040 
2231,2022 2885 465 2805 706 505 2350 1197 1268 2652 2182 1614 2380 1325 2312 2339 1034 1307 2217 3142 2351 457 2514 702 517 1200 655 1213 593 3241 2726 2541 1861 444 3189 2537 2921 2455 1185 2299 598 1156 651 2470 2977 2006 830 842 1812 847 
2232,2144 2190 1628 1336 1586 1889 1662 950 329 1681 2087 157 698 588 2554 3078 2039 2024 3032 91 908 2431 750 288 2866 231 2403 362 1474 1125 2047 2652 275 2874 2546 1053 1616 1155 2799 358 3145 2726 2237 2466 1837 1289 240 655 1718 1685 
2233,48 2308 1784 3064 2696 1088 497 1254 3014 3049 2198 2320 2044 1238 1695 280 3257 796 2726 1423 1864 116 2325 62 491 1040 1398 1102 2616 2595 814 2012 2176 1239 2398 2545 3218 2650 1983 1245 2649 1290 2945 803 765 423 937 2507 987 292 
2234,2350 3236 521 2724 294 1034 750 1065 1573 770 2810 302 1697 1770 317 545 1575 2291 1195 2514 1130 2318 2167 525 266 1237 2498 1386 2095 2299 2940 745 2623 259 490 2031 1861 2312 2464 1677 2885 2022 3229 760 1377 1579 1197 3118 1193 2111 
2235,1195 91 1602 192 3241 954 1020 1106 988 214 346 2173 2807 2312 2841 2757 1494 1371 1575 1071 2464 1533 1219 1641 1656 1443 751 2976 468 2933 515 1857 1868 1200 2957 1922 3145 845 865 2057 1369 1901 2111 1001 919 199 2309 2044 1339 2940 
2236,2022 1386 2885 1185 2182 465 2474 865 3241 719 1200 1722 2470 2320 2351 2217 3220 1770 2555 1197 358 2977 2350 1871 637 2688 517 1106 1991 147 1195 651 734 100 2464 458 2937 938 1812 1325 702 3150 1861 1755 2541 2312 243 2499 1686 987 
2237,1474 1154 2546 905 1299 1896 836 319 2887 2631 1975 2196 2316 1129 938 1797 1317 676 358 692 2550 1432 2262 2297 876 714 1686 2392 1964 2499 553 2889 458 243 2406 2182 1383 2810 2362 155 1475 3243 337 1117 2385 629 2648 1240 2352 1873 
2238,470 1498 479 517 2236 1818 2455 2350 2411 1737 521 2393 1020 1643 2688 3241 1194 1060 845 1722 3148 2841 988 3158 1714 863 465 1269 1529 2320 1879 1195 2107 1868 1281 3003 100 2855 3142 2086 3091 910 938 496 1602 331 2937 2971 682 168 
2239,2940 770 2514 3078 275 1348 1956 2537 2312 2855 1474 702 505 3229 3209 3032 412 1575 745 1693 1868 706 485 2222 1949 1260 1681 2034 2831 2031 2536 2885 663 1923 2403 1200 1197 898 1673 117 1835 517 719 945 2320 2179 259 2770 756 1793 
2240,2805 2565 1213 1152 2809 553 3189 2734 2128 1480 163 2417 444 590 1957 2651 1008 2380 3106 1387 1804 1951 732 2869 1912 2859 3107 64 403 2072 734 2020 150 1492 1984 1558 776 2323 1604 677 2985 1497 1267 827 2217 1309 582 1162 1507 2296 
2241,1386 2320 2885 2470 2022 100 2652 1533 1575 987 465 1474 2841 1224 1722 275 856 1200 2182 1602 2688 335 2958 319 1088 596 2431 714 1195 231 232 1784 588 454 1956 865 2232 1071 2957 1402 294 1197 3241 2937 1973 964 1317 2616 1268 358 
2242,167 3041 2757 1456 2997 1874 579 2339 2022 2455 1197 2738 2885 1343 3142 2066 1892 2899 1116 676 2795 3026 1152 1673 2178 621 1422 1203 1112 2174 1734 1861 290 2537 2664 3046 924 1219 2232 573 820 59 2508 3139 1125 1615 2805 473 2726 1840 
2243,954 1575 2811 856 91 1156 1082 1767 2563 2887 1046 277 990 2592 987 905 1295 2786 490 1002 636 1735 2455 751 1861 361 637 2885 2817 3223 1044 1154 170 676 1594 2865 331 199 1165 1106 1331 1846 2431 1896 1006 505 1117 79 1770 2548 
2244,1462 1700 197 1972 764 1902 2096 636 718 1927 1777 2309 169 2960 1530 1090 1963 1145 575 2972 805 2936 1216 1158 2606 2677 686 2535 2187 1173 244 2418 1863 2605 463 1838 2743 74 71 2632 2448 2262 2370 287 843 1220 3120 2245 2561 3043 
2245,987 2652 1185 1737 505 1371 1465 3059 706 1443 1336 1498 1871 3145 2649 1560 2035 1643 1365 1991 3233 1681 1784 2875 1071 1770 1942 1292 232 3229 2393 1567 334 241 2039 2795 588 1289 2537 192 842 275 644 3087 457 1013 1239 1396 170 2977 
2246,3142 2115 1034 770 1896 176 2885 2007 384 333 3109 2855 1835 1006 3079 1730 457 1336 0 2470 1755 2022 1871 1005 239 458 2770 1598 1677 3078 842 370 1797 2464 2222 2415 3229 1348 663 856 2431 1942 1734 15 3026 2706 170 2622 1672 1054 
2247,2885 988 465 596 521 1991 259 2652 2616 1529 266 1020 2782 3250 942 697 2173 1714 748 1348 1567 2236 2088 1737 2861 706 845 468 1575 2393 3118 2111 3236 115 2714 745 2937 294 2754 3090 957 1573 1681 2908 2171 1560 2258 1195 1443 868 
2248,1681 2645 698 157 147 471 741 2661 454 1575 362 167 3237 2997 1386 1868 505 465 1125 2525 2845 1474 59 1722 2031 1196 968 2022 3178 231 697 241 1443 2549 2531 1496 2928 585 2821 2466 2885 1116 273 2117 2178 2312 3118 211 1195 3156 
2249,1465 2179 3130 2470 2957 255 2171 266 2350 1200 1737 2688 865 1268 2841 1071 1269 1770 405 2546 119 2413 1117 2537 3247 465 394 1432 596 1922 2937 2464 1154 1224 1129 2866 2875 1358 1240 1193 2631 761 1964 3091 602 3210 2343 1241 288 2778 
2250,2474 655 2115 91 100 2977 987 1088 1784 335 2413 865 714 2350 358 1681 1325 1722 1975 2885 1964 2555 2196 2217 1239 1432 1185 2631 1868 1317 115 2470 1871 319 458 465 2841 3220 505 2688 2957 1224 1129 1797 2428 698 275 2921 1154 905 
2251,2937 2885 2320 2022 1197 100 2351 702 1239 3145 1348 517 272 1956 1818 1200 1195 2428 2855 2217 465 1474 1268 2541 3059 479 865 1071 2933 1575 1289 1213 1137 1770 1498 945 532 1736 1737 596 987 2810 2651 1371 964 2537 470 1991 521 2841 
2252,2885 2384 346 964 2810 423 1290 847 2976 2696 2470 2350 2022 454 490 2937 1941 919 2855 2217 1001 2705 2338 115 1861 2986 1268 1386 465 448 2320 1770 1720 987 593 1656 2726 2387 398 2750 1026 2661 48 1973 2652 2651 2111 167 598 328 
2253,2470 266 479 1498 2799 2937 192 2649 2850 2111 1237 1741 2171 3039 1318 1991 1643 3233 2343 870 720 3090 2393 2428 2311 381 2963 1560 251 2825 2081 2835 1122 788 2211 942 761 91 272 405 1306 1770 921 969 926 532 1602 2880 526 2058 
2254,2299 865 2616 609 1295 1443 167 479 1942 3181 1737 1369 2574 1071 2688 2537 719 1352 644 2997 1734 1046 957 1575 470 698 2464 1307 1560 2645 255 1200 2899 3037 1116 1818 275 1237 2030 1868 501 2470 637 1185 266 1343 814 3206 1371 2312 
2255,2696 2786 1386 1399 2464 277 1348 1156 865 1026 2312 1612 2885 1195 1082 2428 1881 988 1213 625 99 465 2883 3229 431 2024 1401 1331 1585 1558 1456 1730 2537 1115 1443 294 1969 637 2940 2455 2879 1949 366 1044 2773 296 933 1110 91 856 
2256,1082 3221 2786 847 2395 2684 1575 3229 1192 1640 1585 1110 142 3013 876 1242 3196 231 1969 496 1728 2526 940 2514 99 2696 2952 829 1044 3199 2810 2385 1314 905 539 1072 475 856 2493 1844 2192 753 756 1383 2634 2942 2563 1497 1261 1832 
2257,2652 1575 2957 231 2470 2022 1470 803 1474 1224 100 1612 2413 2350 702 2216 3059 868 1348 2431 856 1117 405 1268 288 2688 1770 1991 1200 2875 465 938 655 2115 2841 241 676 1465 1475 1106 2179 1325 2866 2649 1137 1797 2616 2182 1371 2977 
2258,1575 1034 2350 2638 1237 2470 981 1573 3236 1770 475 1348 1568 307 958 2361 2770 2291 3241 2855 2724 2805 1065 1197 1386 2498 545 987 750 1861 2850 1697 2812 526 405 1684 1377 770 1465 588 1829 0 1195 2034 2167 99 3247 2541 1812 2312 
2259,1336 1185 2537 1325 273 3032 1681 465 1880 719 18 2403 1860 2392 427 231 1677 3086 2108 1648 1352 676 2818 573 3193 457 3127 1302 1826 2827 1198 2178 749 1167 783 1218 756 1134 1812 579 918 1835 1870 417 938 3215 3071 586 365 3176 
2260,2537 1868 1386 1200 2022 2351 2940 1474 719 702 2320 1465 2885 2312 1455 333 2845 2039 2470 2464 2726 1681 3178 968 1770 945 496 2455 1956 2117 231 465 1949 3032 2024 505 637 1106 783 3031 1196 517 2463 2514 2971 2541 1197 756 2179 988 
2261,1200 1423 255 380 1575 1755 1295 3209 938 117 1156 2182 3181 1325 470 1812 2463 2994 767 2738 1941 1307 2206 2645 2350 1757 2217 372 1184 2055 2133 457 1352 346 232 2176 2012 496 1324 1343 2693 467 3189 2664 1088 2710 505 1357 1573 780 
2262,987 2182 856 2811 1896 2930 2217 1152 553 836 1797 405 155 25 825 2957 2841 1613 876 2164 2115 2810 1087 1117 1432 2413 2809 1156 2297 1048 734 91 2113 1224 1317 2885 2648 2652 1006 1596 829 1088 2431 2970 394 2651 677 1909 1137 1873 
2263,331 3026 2034 277 296 1619 387 1756 422 3182 340 117 821 2651 3229 1835 1376 1589 3207 1364 1456 1693 1829 3193 805 1575 608 2781 1536 1563 1083 2310 2757 2540 2011 948 1295 1529 2623 2100 1531 1605 2086 490 2977 3142 2411 1237 1204 2972 
2264,2320 1200 865 698 1784 1386 2464 1474 465 1567 1868 1443 100 517 2855 2350 147 454 1193 644 2537 2932 2133 2474 609 1755 783 231 3237 115 471 1268 2466 2883 2652 706 1956 2006 637 3049 2472 2551 2070 2117 988 2862 2541 1722 1365 1239 
2265,2320 3087 1602 100 272 720 501 1046 1722 1737 2902 1239 3039 521 545 853 1195 3142 603 2173 3091 405 1180 1237 1071 2825 91 945 655 2299 2714 1770 842 465 2799 2343 241 1533 402 1156 167 2638 277 702 296 259 596 2802 2115 1117 
2266,1868 865 2537 719 1770 384 1200 706 505 1455 2117 490 443 471 1056 1761 3147 1195 2651 2845 231 2283 981 1474 3220 496 1861 3142 2320 294 1812 1185 2312 976 988 2661 2299 1170 1715 1262 2007 465 2726 2966 2193 1567 1681 1113 1132 426 
2267,465 1770 954 2428 91 987 2217 1722 231 170 2555 1185 2413 868 2538 346 443 2351 490 964 905 2875 1602 501 2696 3145 938 319 1956 479 603 2921 2163 2962 1289 2971 1452 2176 2616 2551 2499 2714 1455 335 243 2661 2666 1056 651 1846 
2268,275 231 358 1200 865 1195 1474 2537 1770 1868 2464 2940 490 1684 847 2845 783 719 1455 2312 3040 2392 471 443 954 1268 1325 2474 454 2460 1938 741 751 2193 3220 1088 458 294 1681 486 571 1193 1755 3041 3176 968 1218 3221 981 905 
2269,1200 1770 2661 741 1861 471 2810 1185 505 3031 2350 2006 1048 2885 2398 3237 384 2971 981 598 2474 706 1195 1474 231 553 2217 1567 1941 1056 3147 1520 2464 2182 1152 2295 3220 590 2937 2809 2652 1197 1239 1958 486 2521 2855 280 2946 2455 
2270,1185 333 18 1455 3248 2464 3032 1023 2030 1200 1786 1793 1013 898 2814 3181 412 719 2460 1567 3231 1637 783 1193 1429 1860 2463 485 84 2971 2497 1386 2633 2022 417 2100 1135 1693 1352 2117 2470 663 3031 584 1784 1465 2783 3209 3110 1222 
2271,637 2537 2661 3031 3220 1200 1455 1681 1715 2845 3040 1684 1761 2117 1195 505 1185 1113 1132 741 2966 783 2283 2455 1795 1106 1262 332 1057 471 1585 2474 3147 869 2232 1861 698 1170 1119 2392 981 1871 2726 2521 1444 2193 2070 2555 2295 1378 
2272,1956 1430 1560 517 2320 2979 1656 2541 1922 2850 331 748 2855 1200 3130 168 760 465 1770 2616 167 1239 266 863 2757 1575 2173 471 501 987 1290 192 294 2384 2875 814 2361 2359 988 2977 479 2661 1657 1241 1741 2845 505 926 2841 2171 
2273,77 1889 2549 1605 2622 1616 2269 2221 1104 749 1756 1536 695 1660 3071 1198 3178 2554 340 1506 2039 2004 2100 134 550 3159 2278 3032 2497 1314 1136 2092 1429 992 2018 773 432 413 2623 689 3229 1366 412 3167 871 2633 2458 2046 2536 3013 
2274,100 501 3142 803 2937 2885 706 868 1386 2933 1289 3059 1137 3145 2651 517 2022 2649 1722 405 2351 603 2217 1714 1990 2428 192 479 1185 2541 1941 1268 1348 2173 1956 3189 1804 2111 1737 2963 945 532 2311 655 1818 1533 465 720 1991 1200 
2275,2217 2193 3150 829 734 1325 1200 1684 3221 2805 2537 2810 3220 1088 1185 2977 1770 2352 1152 2072 1938 2878 1129 1203 776 362 490 637 3106 2312 1613 598 2631 275 2320 1055 1547 2225 1387 2305 444 1969 2115 1681 1475 458 3237 1507 2163 1002 
2276,2971 294 1195 2455 1056 1119 3031 2638 275 1635 847 2862 1113 2350 2845 719 3186 1130 1715 1871 1200 3147 384 706 1099 842 1881 1001 1262 1353 1684 525 1521 170 2966 2173 1958 2685 2295 2878 593 3030 1455 3187 3079 2075 1474 13 1614 501 
2277,2805 2182 1268 2499 3189 2217 598 2810 1213 1055 2072 1048 1941 1804 1137 1613 677 2734 553 2417 1549 444 1085 1387 405 2565 64 98 755 3150 1861 2852 1547 2076 2385 1152 731 876 732 582 1957 2020 2931 1475 3134 2128 552 815 163 1029 
2278,412 748 333 2549 329 275 840 225 3091 2956 3233 1351 3090 812 1560 2091 2953 1237 2799 1922 77 2874 645 3021 1459 2529 950 240 238 427 2555 2464 2619 2347 2554 465 761 2835 852 736 1825 2081 1506 2201 2940 2460 1314 1567 2963 2666 
2279,335 1054 1896 1224 2413 1797 2550 2887 319 938 714 2631 2113 1129 1686 337 505 2406 2297 2889 3241 3210 2362 825 676 1644 734 2193 215 710 3 829 1240 1964 1895 2652 629 1518 1415 2957 2921 1650 539 876 2970 2352 1450 155 1117 1269 
2280,1737 1060 609 2616 1818 100 521 2932 767 1939 2875 1357 2024 1498 3237 1348 2754 229 1755 1200 296 2350 1567 2006 3209 2463 596 1078 1371 1239 168 2171 1423 1800 470 2012 3178 2888 147 2198 770 2760 1722 241 748 945 2351 2133 2944 501 
2281,2350 702 644 471 296 1325 609 2299 167 1737 2537 3142 830 457 1818 2006 2805 1784 2754 255 2351 596 2616 865 1237 181 521 2875 1991 1871 655 1185 2007 1060 1755 470 385 1268 2928 1681 1474 2997 719 2179 275 1239 2664 1922 714 372 
2282,2940 2190 2845 3026 84 1260 1218 2531 1466 1987 1336 1214 1605 3253 415 1196 2685 1557 1321 2144 847 2257 948 2772 579 1914 2828 489 2259 2092 3071 565 25 2018 167 1756 1614 2855 2747 550 1889 70 2661 2324 1298 65 1656 525 3178 1198 
2283,1348 521 2350 1498 1818 2470 2616 2171 3148 1722 470 266 987 2435 1741 1197 596 1371 803 870 1106 868 1991 748 2393 3059 479 3090 168 192 761 1990 3145 2111 603 230 251 1804 1475 1643 1396 1122 1237 2825 720 2428 381 1268 3189 3241 
2284,2541 945 241 1197 2022 2320 470 521 517 2350 1106 2236 2579 2885 2351 1122 1358 3145 3130 3091 803 2875 2470 1713 2171 868 501 3059 1194 2850 1818 1498 1470 2782 1922 942 2144 2347 255 1714 2361 1737 2403 1992 1086 748 1198 1046 192 2274 
2285,1956 3092 1407 1949 3199 1348 1110 2706 2526 2275 3078 1411 756 489 1034 1347 1735 662 2193 92 3196 551 719 2773 2696 1832 2115 1386 2250 99 1050 3101 417 741 483 2007 1193 2455 1455 2952 905 814 678 993 656 1844 1799 1650 1896 1307 
2286,741 294 2661 981 783 454 938 2521 358 1474 2845 1795 2431 1156 1871 2971 1001 714 2726 1321 1684 2470 1455 2312 458 2977 1386 734 2350 3237 1034 2966 3186 2022 1496 1185 465 2392 2809 2217 2795 486 243 1521 2330 2441 2976 829 1130 423 
2287,1871 1307 1195 59 2351 1200 3142 170 1942 1343 1305 1784 3037 644 837 117 2807 3205 2664 2652 147 3186 2173 275 1812 2841 719 1505 2997 655 1031 2384 2805 2551 231 1614 702 2035 651 277 2700 856 515 1325 490 1737 1001 384 2455 703 
2288,1386 2022 465 1956 3078 1200 706 1465 2312 275 609 2339 2885 2602 702 2320 719 1923 2455 2541 1575 770 1648 1455 2024 2030 2463 2855 1770 2179 2726 2222 2946 1348 2547 1023 1185 1241 2039 968 1307 830 945 380 1474 3142 698 3178 1357 938 
2289,698 280 869 1784 2472 48 2087 2551 2466 2055 2932 454 1455 1226 2320 2117 157 3049 2529 719 3220 820 1685 1977 2232 3014 2152 1088 362 2862 358 1936 1840 2196 3064 2767 1964 1239 1975 1973 1544 3008 1147 116 1868 1032 62 1200 588 1154 
2290,2885 2855 2750 2351 2464 2652 1200 3229 644 1443 1197 814 517 2940 697 2537 1567 2384 1770 2312 490 865 296 1784 2726 1193 2541 2320 2127 2757 1800 609 2841 380 346 167 938 2031 968 2398 783 275 1156 1575 1498 505 1818 2645 115 1812 
2291,1242 2952 1575 91 1272 142 1728 987 1896 169 43 277 496 2522 2914 1706 1399 1584 692 2147 1585 1197 2044 2395 650 1034 958 2529 192 1044 833 2563 1410 2879 847 625 617 98 1650 2173 2316 1113 94 2684 1292 2159 2164 431 990 1452 
2292,2541 3229 814 2532 2563 1348 2767 496 1410 3090 954 277 1443 1268 2971 1399 2044 3028 1612 2081 1770 3091 3196 1331 1242 2411 958 2359 1585 2196 366 43 2952 91 1110 2428 1474 865 2994 2217 1812 517 2035 1213 2934 2299 3202 631 3209 479 
2293,2470 2022 2885 1386 465 2977 938 2541 2299 2652 2182 517 405 1941 553 2537 3236 1034 1956 1197 2726 2312 1812 3194 2111 2464 3189 2750 964 2651 2193 1193 1154 644 490 1443 91 2499 3229 100 1348 525 702 2940 319 1002 770 1129 865 2616 
2294,1575 1200 2726 734 443 2878 3150 231 115 2470 2182 362 741 275 490 2217 1474 170 842 1784 1213 2350 1325 1722 1455 335 2546 2555 98 829 2431 1941 2117 1681 2072 2958 1129 2499 280 1520 2163 2537 837 2070 2661 1119 2521 2193 698 405 
2295,1348 2320 2351 2022 2885 1465 1474 1722 1197 702 1106 1575 2179 1868 2537 2312 719 266 697 745 3078 1455 521 2726 553 1200 2810 2350 1956 3220 1195 405 2541 2182 517 501 2633 259 968 2193 294 1861 1046 698 1941 3148 1922 2724 485 84 
2296,2039 333 2537 3178 471 1185 1575 275 968 2455 702 1386 865 2022 3026 505 706 1197 2312 2831 457 2007 1336 3071 1348 231 412 2174 697 2855 3139 494 2928 117 1889 1195 2622 2031 871 496 3142 465 2547 719 2845 1648 1614 2770 1407 992 
2297,1575 231 954 938 856 2977 1896 2811 2115 319 358 2474 1975 1268 465 458 1224 1317 2431 825 2855 1054 2546 2022 751 335 2217 2652 1386 1193 91 1770 1002 655 1432 2959 2841 987 1797 3142 2193 1812 1964 2631 876 2470 644 2350 836 2320 
